step,policy,seed,failure_scenario,coverage,active_drones,mean_energy,hives,connected_hive_fraction,exploration_depth
202,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
203,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
204,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
205,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
206,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
207,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
208,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
209,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
210,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
211,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
212,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
213,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
214,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
215,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
216,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
217,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
218,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
219,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
220,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
221,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
222,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
223,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
224,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
225,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
226,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
227,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
228,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
229,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
230,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
231,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
232,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
233,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
234,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
235,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
236,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
237,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
238,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
239,carrier_only,101,0,0.41388888888888886,0,0.0,1,1.0,102.71694530273918
0,fixed_relay,7,0,0.007291666666666667,24,32.0,1,1.0,10.523415570254752
1,fixed_relay,7,0,0.009375,24,32.0,1,1.0,11.03811125843981
2,fixed_relay,7,0,0.011226851851851852,24,32.0,1,1.0,11.744940399351227
3,fixed_relay,7,0,0.012962962962962963,24,32.0,1,1.0,12.56225772201615
4,fixed_relay,7,0,0.015393518518518518,24,32.0,1,1.0,13.216748133429373
5,fixed_relay,7,0,0.017361111111111112,24,32.0,1,1.0,13.935300605601844
6,fixed_relay,7,0,0.019212962962962963,24,32.0,1,1.0,14.59213979231648
7,fixed_relay,7,0,0.02141203703703704,24,32.0,1,1.0,15.329010437758837
8,fixed_relay,7,0,0.02326388888888889,24,32.0,1,1.0,16.492619252676096
9,fixed_relay,7,0,0.025347222222222222,24,32.0,1,1.0,16.97735321501842
10,fixed_relay,7,0,0.026851851851851852,24,32.0,1,1.0,17.5445651002802
11,fixed_relay,7,0,0.028587962962962964,24,32.0,1,1.0,18.429691372581278
12,fixed_relay,7,0,0.031018518518518518,24,32.0,1,1.0,19.629102636323275
13,fixed_relay,7,0,0.03356481481481482,24,32.0,1,1.0,20.197718342843338
14,fixed_relay,7,0,0.03599537037037037,24,32.0,1,1.0,21.44971808098547
15,fixed_relay,7,0,0.03831018518518518,24,32.0,1,1.0,22.294080655826384
16,fixed_relay,7,0,0.03981481481481482,24,32.0,1,1.0,22.983055208268944
17,fixed_relay,7,0,0.04212962962962963,24,32.0,1,1.0,23.69021605450056
18,fixed_relay,7,0,0.043287037037037034,24,32.0,1,1.0,24.11127115165771
19,fixed_relay,7,0,0.04594907407407407,24,32.0,1,1.0,24.944658357586466
20,fixed_relay,7,0,0.047453703703703706,24,32.0,1,1.0,25.381683262762692
21,fixed_relay,7,0,0.049652777777777775,24,32.0,1,1.0,26.329050614795083
22,fixed_relay,7,0,0.05219907407407407,24,32.0,1,1.0,27.42821943157296
23,fixed_relay,7,0,0.053703703703703705,24,32.0,1,1.0,27.72007144558275
24,fixed_relay,7,0,0.05555555555555555,24,32.0,1,1.0,28.467770222375133
25,fixed_relay,7,0,0.057060185185185186,24,32.0,1,1.0,28.96007714621999
26,fixed_relay,7,0,0.05949074074074074,24,31.99979361535455,1,1.0,29.29401793969977
27,fixed_relay,7,0,0.06157407407407407,24,32.0,1,1.0,30.170666051322147
28,fixed_relay,7,0,0.06435185185185185,24,31.99790673439996,1,1.0,30.947602744364886
29,fixed_relay,7,0,0.06701388888888889,24,31.993420095161422,1,1.0,31.477446794092042
30,fixed_relay,7,0,0.07013888888888889,24,31.975769937139876,1,1.0,32.6148471663465
31,fixed_relay,7,0,0.07256944444444445,24,31.963314114215052,1,1.0,32.934657379136134
32,fixed_relay,7,0,0.07615740740740741,24,31.94892271940779,1,1.0,33.30041588318566
33,fixed_relay,7,0,0.07847222222222222,24,31.9316896404727,1,1.0,34.01750430731918
34,fixed_relay,7,0,0.08252314814814815,24,31.895858093524065,1,1.0,35.17316751877583
35,fixed_relay,7,0,0.08599537037037037,24,31.862947829561637,1,1.0,35.95546165909636
36,fixed_relay,7,0,0.08923611111111111,24,31.81704947423255,1,1.0,36.48375013323566
37,fixed_relay,7,0,0.09270833333333334,24,31.762298806972392,1,1.0,37.26882315168717
38,fixed_relay,7,0,0.09513888888888888,24,31.723207609835466,1,1.0,37.985737501768945
39,fixed_relay,7,0,0.09780092592592593,24,31.66296860431523,1,1.0,38.32043125096964
40,fixed_relay,7,0,0.10104166666666667,24,31.745002955189904,2,1.0,39.52432453465373
41,fixed_relay,7,0,0.10335648148148148,24,31.766486122967013,2,1.0,40.150930056960796
42,fixed_relay,7,0,0.10694444444444444,24,31.78362970738151,2,1.0,41.20279672355951
43,fixed_relay,7,0,0.11041666666666666,24,31.80370163562577,2,1.0,41.768734519449914
44,fixed_relay,7,0,0.11342592592592593,24,31.80104365920356,2,1.0,42.665280111362875
45,fixed_relay,7,0,0.11689814814814815,24,31.79070530477952,2,1.0,43.35363098658913
46,fixed_relay,7,0,0.12106481481481482,24,31.783558578813466,2,1.0,43.7690344923435
47,fixed_relay,7,0,0.12534722222222222,24,31.778746806657164,2,1.0,44.55570509035923
48,fixed_relay,7,0,0.12974537037037037,24,31.760710148006893,2,1.0,45.52701481328076
49,fixed_relay,7,0,0.1335648148148148,24,31.749592669821244,2,1.0,46.30144904830005
50,fixed_relay,7,0,0.1375,24,31.72794821572171,2,1.0,46.99058990127584
51,fixed_relay,7,0,0.14027777777777778,24,31.71172700290259,2,1.0,47.44665778292328
52,fixed_relay,7,0,0.14421296296296296,24,31.689522581927196,2,1.0,48.157785065661564
53,fixed_relay,7,0,0.14780092592592592,24,31.661801079173923,2,1.0,49.38550963029228
54,fixed_relay,7,0,0.15127314814814816,24,31.638452171195272,2,1.0,49.83910132060173
55,fixed_relay,7,0,0.15381944444444445,24,31.616549926561543,2,1.0,50.37470147762227
56,fixed_relay,7,0,0.1571759259259259,24,31.58950850133338,2,1.0,51.23913438919484
57,fixed_relay,7,0,0.1605324074074074,24,31.559790967783982,2,1.0,51.953755480507475
58,fixed_relay,7,0,0.16400462962962964,24,31.518007916421407,2,1.0,52.2583819542479
59,fixed_relay,7,0,0.1667824074074074,24,31.49291308573085,2,1.0,52.73768897627369
60,fixed_relay,7,0,0.16979166666666667,24,31.454846620858007,2,1.0,53.6642482856167
61,fixed_relay,7,0,0.1724537037037037,24,31.407619902344596,2,1.0,54.81889210042588
62,fixed_relay,7,0,0.17708333333333334,24,31.35250019045917,2,1.0,55.325906632096796
63,fixed_relay,7,0,0.18101851851851852,24,31.300912725928374,2,1.0,55.93821896843004
64,fixed_relay,7,0,0.18449074074074073,24,31.232697308156734,2,1.0,56.93414682232958
65,fixed_relay,7,0,0.1886574074074074,24,31.166535553428712,2,1.0,57.84118974715296
66,fixed_relay,7,0,0.19155092592592593,24,31.100267997696132,2,1.0,58.64131844539836
67,fixed_relay,7,0,0.19444444444444445,24,31.035230752434654,2,1.0,59.25085987095512
68,fixed_relay,7,0,0.19837962962962963,24,30.955620630274524,2,1.0,60.215851370569034
69,fixed_relay,7,0,0.2019675925925926,24,30.875314785737686,2,1.0,60.47391495969625
70,fixed_relay,7,0,0.20543981481481483,24,30.783322278020574,2,1.0,60.69061236199351
71,fixed_relay,7,0,0.20891203703703703,24,30.693049499730183,2,1.0,61.46432713604027
72,fixed_relay,7,0,0.21215277777777777,24,30.6072932100772,2,1.0,62.19587688955463
73,fixed_relay,7,0,0.21550925925925926,24,30.51597628323597,2,1.0,63.11732324537743
74,fixed_relay,7,0,0.2193287037037037,24,30.41527086489476,2,1.0,64.20505768030094
75,fixed_relay,7,0,0.22395833333333334,24,30.31697629669085,2,1.0,65.27758404150553
76,fixed_relay,7,0,0.22777777777777777,24,30.20028784425924,2,1.0,66.36215502441544
77,fixed_relay,7,0,0.23113425925925926,24,30.093041896595775,2,1.0,67.05472525203696
78,fixed_relay,7,0,0.23564814814814813,24,29.955413941813987,2,1.0,67.94226919820102
79,fixed_relay,7,0,0.23981481481481481,24,29.80514956686672,2,1.0,69.06566005148392
80,fixed_relay,7,0,0.24328703703703702,24,29.910222399474566,3,1.0,69.98510637499241
81,fixed_relay,7,0,0.2474537037037037,24,29.90979244614702,3,1.0,70.73127672343101
82,fixed_relay,7,0,0.25092592592592594,24,29.889201728313168,3,1.0,71.73496245109257
83,fixed_relay,7,0,0.25462962962962965,24,29.854307724995564,3,1.0,72.32881856437045
84,fixed_relay,7,0,0.2587962962962963,24,29.79813184845071,3,1.0,72.90875059520812
85,fixed_relay,7,0,0.26273148148148145,24,29.735457827926734,3,1.0,73.95078787793112
86,fixed_relay,7,0,0.2657407407407407,24,29.67487220737765,3,1.0,74.73906386249647
87,fixed_relay,7,0,0.26944444444444443,24,29.61109661126657,3,1.0,75.43368137742812
88,fixed_relay,7,0,0.27326388888888886,24,29.542033866686594,3,1.0,76.41558653714306
89,fixed_relay,7,0,0.27743055555555557,24,29.477908904519406,3,1.0,77.39233072317161
90,fixed_relay,7,0,0.28125,24,29.4126667370985,3,1.0,77.56440974963166
91,fixed_relay,7,0,0.28402777777777777,24,29.350300927735148,3,1.0,78.2073374924846
92,fixed_relay,7,0,0.28761574074074076,24,29.27140947444507,3,1.0,79.34502084187146
93,fixed_relay,7,0,0.2914351851851852,24,29.184079193698228,3,1.0,79.80272215315205
94,fixed_relay,7,0,0.29583333333333334,24,29.100818280771986,3,1.0,80.68126994525099
95,fixed_relay,7,0,0.2980324074074074,24,29.02531321672262,3,1.0,81.21201748587207
96,fixed_relay,7,0,0.3023148148148148,24,28.929823141297025,3,1.0,82.46683379913836
97,fixed_relay,7,0,0.305787037037037,24,28.835166263609025,3,1.0,83.3681407370326
98,fixed_relay,7,0,0.3090277777777778,24,28.742291288604605,3,1.0,83.9450838977074
99,fixed_relay,7,0,0.31296296296296294,24,28.648185988873973,3,1.0,84.98736094666985
100,fixed_relay,7,0,0.316087962962963,24,28.55594175543891,3,1.0,85.88788118963798
101,fixed_relay,7,0,0.3189814814814815,24,28.461777723628927,3,1.0,86.34795698086651
102,fixed_relay,7,0,0.32199074074074074,24,28.356305503884272,3,1.0,87.47227060323694
103,fixed_relay,7,0,0.32534722222222223,24,28.258216316794265,3,1.0,88.62206790253292
104,fixed_relay,7,0,0.3282407407407407,24,28.167742444521735,3,1.0,88.87049715514293
105,fixed_relay,7,0,0.33229166666666665,24,28.047238783805682,3,1.0,89.42621563372414
106,fixed_relay,7,0,0.3347222222222222,24,27.954848764446535,3,1.0,90.07043341028417
107,fixed_relay,7,0,0.33773148148148147,24,27.84475459903116,3,1.0,90.74907983903664
108,fixed_relay,7,0,0.3414351851851852,24,27.712693494303156,3,1.0,91.3443977102117
109,fixed_relay,7,0,0.34375,24,27.58841035022664,3,1.0,92.23156107169955
110,fixed_relay,7,0,0.34756944444444443,24,27.467842393469095,3,1.0,93.49327486826198
111,fixed_relay,7,0,0.35011574074074076,24,27.357702761890447,3,1.0,93.9864924505447
112,fixed_relay,7,0,0.35381944444444446,24,27.196378102766392,3,1.0,95.1104158180608
113,fixed_relay,7,0,0.35682870370370373,24,27.04682929135136,3,1.0,96.11997125139423
114,fixed_relay,7,0,0.3607638888888889,24,26.8824564729692,3,1.0,97.0141332135786
115,fixed_relay,7,0,0.36493055555555554,24,26.694120700806593,3,1.0,97.66473217834938
116,fixed_relay,7,0,0.3679398148148148,24,26.508157583199885,3,1.0,98.63901316134101
117,fixed_relay,7,0,0.37094907407407407,24,26.33481277287525,3,1.0,99.19167399908325
118,fixed_relay,7,0,0.37418981481481484,24,26.112794938610097,3,1.0,100.00264704375871
119,fixed_relay,7,0,0.3770833333333333,24,25.89535282500349,3,1.0,100.89966381057837
120,fixed_relay,7,0,0.3802083333333333,24,26.12565708644566,4,1.0,101.65960650862802
121,fixed_relay,7,0,0.38310185185185186,24,26.128806473725373,4,1.0,102.53071349007746
122,fixed_relay,7,0,0.3861111111111111,24,26.093731161978088,4,1.0,103.36606718070765
123,fixed_relay,7,0,0.3885416666666667,24,26.03036155880479,4,1.0,103.81211377192247
124,fixed_relay,7,0,0.39189814814814816,24,25.961596870064103,4,1.0,104.65893684235216
125,fixed_relay,7,0,0.39525462962962965,24,25.880034001602947,4,1.0,105.73029443744387
126,fixed_relay,7,0,0.3988425925925926,24,25.7955170352127,4,1.0,106.06871916979549
127,fixed_relay,7,0,0.40219907407407407,23,26.845177461000972,4,1.0,106.21525817518156
128,fixed_relay,7,0,0.4056712962962963,23,26.754251732069385,4,1.0,107.47002239899443
129,fixed_relay,7,0,0.40891203703703705,23,26.667977396193603,4,1.0,107.99259419531239
130,fixed_relay,7,0,0.4116898148148148,23,26.578503507092705,4,1.0,109.04933176457119
131,fixed_relay,7,0,0.4146990740740741,23,26.47048780704819,4,1.0,109.72506636172996
132,fixed_relay,7,0,0.41805555555555557,23,26.372524997584794,4,1.0,110.16272088720805
133,fixed_relay,7,0,0.4217592592592593,23,26.265376820569635,4,1.0,111.33066758233002
134,fixed_relay,7,0,0.4241898148148148,23,26.170434586185703,4,1.0,112.06002823952696
135,fixed_relay,7,0,0.42743055555555554,23,26.050469783076814,4,1.0,112.85977447918218
136,fixed_relay,7,0,0.4303240740740741,22,27.138377483988634,4,1.0,113.80241936571545
137,fixed_relay,7,0,0.43333333333333335,22,27.048668650486118,4,1.0,114.5211648862577
138,fixed_relay,7,0,0.4359953703703704,22,26.948601907299278,4,1.0,115.5938065585477
139,fixed_relay,7,0,0.43819444444444444,22,26.85289061026641,4,1.0,116.43508541001677
140,fixed_relay,7,0,0.4408564814814815,22,26.75516674895964,4,1.0,117.05950736995592
141,fixed_relay,7,0,0.4428240740740741,22,26.649540004128866,4,1.0,117.80936422351635
142,fixed_relay,7,0,0.4462962962962963,22,26.545141429991045,4,1.0,118.6597906267374
143,fixed_relay,7,0,0.44872685185185185,22,26.449755929806262,4,1.0,119.0
144,fixed_relay,7,0,0.4513888888888889,22,26.32292407847549,4,1.0,119.0
145,fixed_relay,7,0,0.4537037037037037,22,26.20740185592874,4,1.0,119.0
146,fixed_relay,7,0,0.45590277777777777,22,26.08316156700209,4,1.0,119.0
147,fixed_relay,7,0,0.45810185185185187,21,27.188536971971768,4,1.0,119.0
148,fixed_relay,7,0,0.45891203703703703,21,27.07926231015504,4,1.0,119.0
149,fixed_relay,7,0,0.46122685185185186,21,26.941577544411913,4,1.0,119.0
150,fixed_relay,7,0,0.46284722222222224,21,26.77402454811031,4,1.0,119.0
151,fixed_relay,7,0,0.46377314814814813,21,26.647978758358693,4,1.0,119.0
152,fixed_relay,7,0,0.46493055555555557,21,26.496697694884567,4,1.0,119.0
153,fixed_relay,7,0,0.4666666666666667,20,27.64316875141521,4,1.0,119.0
154,fixed_relay,7,0,0.4686342592592593,20,27.461461971976245,4,1.0,119.0
155,fixed_relay,7,0,0.4703703703703704,19,28.746380130113373,4,1.0,119.0
156,fixed_relay,7,0,0.4721064814814815,19,28.574841433323915,4,1.0,119.0
157,fixed_relay,7,0,0.47372685185185187,19,28.405352511172598,4,1.0,119.0
158,fixed_relay,7,0,0.47638888888888886,19,28.193648020701062,4,1.0,119.0
159,fixed_relay,7,0,0.478125,19,27.999376910344864,4,1.0,119.0
160,fixed_relay,7,0,0.47974537037037035,19,28.340495911377754,5,1.0,119.0
161,fixed_relay,7,0,0.48148148148148145,19,28.521609743580843,5,1.0,119.0
162,fixed_relay,7,0,0.4825231481481482,19,28.599305062865184,5,1.0,119.0
163,fixed_relay,7,0,0.4832175925925926,19,28.63793989469004,5,1.0,119.0
164,fixed_relay,7,0,0.4842592592592593,19,28.633098245897607,5,1.0,119.0
165,fixed_relay,7,0,0.4855324074074074,19,28.646332959732874,5,1.0,119.0
166,fixed_relay,7,0,0.48657407407407405,19,28.62851566082542,5,1.0,119.0
167,fixed_relay,7,0,0.4875,19,28.61878264678462,5,1.0,119.0
168,fixed_relay,7,0,0.4883101851851852,19,28.596038358057974,5,1.0,119.0
169,fixed_relay,7,0,0.48993055555555554,18,30.16393206782308,5,1.0,119.0
170,fixed_relay,7,0,0.491087962962963,18,30.148346750859837,5,1.0,119.0
171,fixed_relay,7,0,0.49224537037037036,18,30.130671676845566,5,1.0,119.0
172,fixed_relay,7,0,0.49386574074074074,18,30.11538281993192,5,1.0,119.0
173,fixed_relay,7,0,0.4949074074074074,18,30.074120648314572,5,1.0,119.0
174,fixed_relay,7,0,0.4960648148148148,18,30.037446994352095,5,1.0,119.0
175,fixed_relay,7,0,0.49722222222222223,18,30.010376470177405,5,1.0,119.0
176,fixed_relay,7,0,0.4983796296296296,18,29.97942453921181,5,1.0,119.0
177,fixed_relay,7,0,0.4988425925925926,18,29.945792631022055,5,1.0,119.0
178,fixed_relay,7,0,0.4994212962962963,18,29.90053038207841,5,1.0,119.0
179,fixed_relay,7,0,0.4997685185185185,18,29.83837603620681,5,1.0,119.0
180,fixed_relay,7,0,0.5003472222222223,18,29.78989323916895,5,1.0,119.0
181,fixed_relay,7,0,0.5003472222222223,18,29.75645717978393,5,1.0,119.0
182,fixed_relay,7,0,0.5005787037037037,18,29.702365435060504,5,1.0,119.0
183,fixed_relay,7,0,0.5011574074074074,18,29.64762730431576,5,1.0,119.0
184,fixed_relay,7,0,0.5012731481481482,18,29.594506441181416,5,1.0,119.0
185,fixed_relay,7,0,0.5017361111111112,18,29.530971438697357,5,1.0,119.0
186,fixed_relay,7,0,0.5017361111111112,18,29.43169073726885,5,1.0,119.0
187,fixed_relay,7,0,0.5019675925925926,18,29.33990139160943,5,1.0,119.0
188,fixed_relay,7,0,0.502199074074074,18,29.247159594128878,5,1.0,119.0
189,fixed_relay,7,0,0.5024305555555556,18,29.153713594278518,5,1.0,119.0
190,fixed_relay,7,0,0.5030092592592592,18,29.044924522384203,5,1.0,119.0
191,fixed_relay,7,0,0.5039351851851852,18,28.92703896032237,5,1.0,119.0
192,fixed_relay,7,0,0.5040509259259259,18,28.82446777865685,5,1.0,119.0
193,fixed_relay,7,0,0.5043981481481481,18,28.70231425865824,5,1.0,119.0
194,fixed_relay,7,0,0.5046296296296297,18,28.60113329681432,5,1.0,119.0
195,fixed_relay,7,0,0.5046296296296297,18,28.458691562565182,5,1.0,119.0
196,fixed_relay,7,0,0.5046296296296297,18,28.323684796966358,5,1.0,119.0
197,fixed_relay,7,0,0.5046296296296297,18,28.164717437878448,5,1.0,119.0
198,fixed_relay,7,0,0.5047453703703704,18,28.016255838819735,5,1.0,119.0
199,fixed_relay,7,0,0.5047453703703704,18,27.866119848454638,5,1.0,119.0
200,fixed_relay,7,0,0.5047453703703704,18,28.33553400421315,6,1.0,119.0
201,fixed_relay,7,0,0.5047453703703704,18,28.70635934207666,6,1.0,119.0
202,fixed_relay,7,0,0.5047453703703704,18,29.043309739122567,6,1.0,119.0
203,fixed_relay,7,0,0.5047453703703704,18,29.284491572395886,6,1.0,119.0
204,fixed_relay,7,0,0.5047453703703704,18,29.502113680228522,6,1.0,119.0
205,fixed_relay,7,0,0.5047453703703704,18,29.721694654759364,6,1.0,119.0
206,fixed_relay,7,0,0.5047453703703704,18,29.872920305053942,6,1.0,119.0
207,fixed_relay,7,0,0.5047453703703704,18,30.001027303093046,6,1.0,119.0
